Branche ,Date, Committer, #Files ,Cov Lines ,Tot lines ,Percentage ,Url ,Local ref
master ,Sun Jul 05 00:00:00 CEST 2015, gwelymernans, 21 ,1798 ,1877 ,95.79 ,https://coveralls.io/builds/2981298 ,19
master ,Mon Jul 06 00:00:00 CEST 2015, ssanderson, 21 ,1798 ,1877 ,95.79 ,https://coveralls.io/builds/2981260 ,18
master ,Mon Jul 06 00:00:00 CEST 2015, gwelymernans, 21 ,1795 ,1874 ,95.78 ,https://coveralls.io/builds/2982753 ,20
master ,Mon Jul 06 00:00:00 CEST 2015, gwelymernans, 21 ,1795 ,1872 ,95.89 ,https://coveralls.io/builds/2982879 ,21
master ,Mon Jul 06 00:00:00 CEST 2015, gwelymernans, 21 ,1796 ,1872 ,95.94 ,https://coveralls.io/builds/2983001 ,22
master ,Wed Jul 08 00:00:00 CEST 2015, gwelymernans, 21 ,1794 ,1870 ,95.94 ,https://coveralls.io/builds/3000093 ,23
master ,Fri Jul 10 00:00:00 CEST 2015, gwelymernans, 21 ,1818 ,1894 ,95.99 ,https://coveralls.io/builds/3029567 ,24
master ,Sat Jul 11 00:00:00 CEST 2015, gwelymernans, 21 ,1818 ,1894 ,95.99 ,https://coveralls.io/builds/3032123 ,25
master ,Sat Jul 11 00:00:00 CEST 2015, gwelymernans, 21 ,1819 ,1899 ,95.79 ,https://coveralls.io/builds/3032190 ,26
master ,Sat Jul 11 00:00:00 CEST 2015, gwelymernans, 21 ,1817 ,1897 ,95.78 ,https://coveralls.io/builds/3032232 ,27
master ,Sat Jul 11 00:00:00 CEST 2015, gwelymernans, 21 ,1817 ,1897 ,95.78 ,https://coveralls.io/builds/3032257 ,28
v0.2.2 ,Sat Jul 11 00:00:00 CEST 2015, gwelymernans, 21 ,1817 ,1897 ,95.78 ,https://coveralls.io/builds/3032268 ,29
master ,Mon Jul 13 00:00:00 CEST 2015, gwelymernans, 21 ,1819 ,1899 ,95.79 ,https://coveralls.io/builds/3039703 ,30
master ,Tue Jul 14 00:00:00 CEST 2015, JuhaniImberg, 21 ,1821 ,1901 ,95.79 ,https://coveralls.io/builds/3052668 ,31
master ,Tue Jul 14 00:00:00 CEST 2015, gwelymernans, 21 ,1829 ,1911 ,95.71 ,https://coveralls.io/builds/3062235 ,33
master ,Wed Jul 15 00:00:00 CEST 2015, gwelymernans, 21 ,1820 ,1900 ,95.79 ,https://coveralls.io/builds/3061855 ,32
